date,rank,track,artist,bb_last_week,bb_peak,bb_woc
11/23/2024,58,I Never Lie,Zach Top,72,58,8
11/23/2024,59,Residuals,Chris Brown,69,59,11
11/23/2024,60,Thought I Was Dead,"Tyler, The Creator Featuring ScHoolboy Q & Santigold",39,32,3
11/23/2024,61,Heart Of A Woman,Summer Walker,68,57,3
11/23/2024,62,57,"Karol G, Feid & DFZM Featuring Ovy On The Drums, J Balvin, Maluma, Ryan Castro & Blessd",-,62,1
11/23/2024,63,I'm Gonna Love You,Cody Johnson & Carrie Underwood,66,42,7
11/23/2024,64,Juno,Sabrina Carpenter,67,22,12
11/23/2024,65,Noid,"Tyler, The Creator",37,10,4
11/23/2024,66,Shake Dat Ass (Twerk Song),BossMan Dlow,64,54,10
11/23/2024,67,Close To You,Gracie Abrams,75,49,14
11/23/2024,68,No One Noticed,The Marias,84,68,7
11/23/2024,69,28,Zach Bryan,76,14,19
11/23/2024,70,Think I'm In Love With You,Chris Stapleton,83,49,28
11/23/2024,71,Diet Pepsi,Addison Rae,70,54,10
11/23/2024,72,Bad Dreams,Teddy Swims,-,72,2
11/23/2024,73,Guy For That,Post Malone Featuring Luke Combs,81,17,16
11/23/2024,74,Liar,Jelly Roll,89,74,7
11/23/2024,75,El Lokeron,Tito Double P,74,73,7
11/23/2024,76,La Patrulla,Peso Pluma & Neton Vega,71,47,17
11/23/2024,77,No Pole,Don Toliver,94,77,3
11/23/2024,78,For Me,Loe Shimmy & Brent Faiyaz,-,78,1
11/23/2024,79,I Luv Her,GloRilla & T-Pain,91,70,5
11/23/2024,80,Apple,Charli xcx,87,51,17
11/23/2024,81,New Drop,Don Toliver,90,81,5
11/23/2024,82,Good Graces,Sabrina Carpenter,85,15,12
11/23/2024,83,Him All Along,Gunna,99,58,4
11/23/2024,84,Or What?,NLE Choppa & 41,86,52,7
11/23/2024,85,Mamushi,Megan Thee Stallion Featuring Yuki Chiba,79,36,20
11/23/2024,86,Am I Okay?,Megan Moroney,88,63,14
11/23/2024,87,Lonely Road,mgk & Jelly Roll,97,33,15
11/23/2024,88,Nel,Fuerza Regida,-,70,14
11/23/2024,89,Balloon,"Tyler, The Creator Featuring Doechii",60,56,3
11/23/2024,90,Judge Judy,"Tyler, The Creator",52,40,3
11/23/2024,91,Wondering Why,The Red Clay Strays,-,71,15
11/23/2024,92,On One Tonight,Gunna,-,54,5
11/23/2024,93,Brokey,Latto,100,93,2
11/23/2024,94,Take Your Mask Off,"Tyler, The Creator Featuring Daniel Caesar & Latoiya Williams",59,42,3
11/23/2024,95,Thick Of It,KSI Featuring Trippie Redd,-,64,4
11/23/2024,96,Prove It,21 Savage & Summer Walker,92,43,19
11/23/2024,97,4x4xU,Lainey Wilson,-,97,1
11/23/2024,98,I Ain't Sayin',Jordan Davis,-,98,1
11/23/2024,99,The Largest,BigXthaPlug,-,99,1
11/23/2024,100,Criminals,Meghan Trainor,-,100,1
11/30/2024,1,A Bar Song (Tipsy),Shaboozey,1,1,32
11/30/2024,2,Die With A Smile,Lady Gaga & Bruno Mars,2,2,14
11/30/2024,3,Birds Of A Feather,Billie Eilish,3,2,27
11/30/2024,4,Lose Control,Teddy Swims,5,1,67
11/30/2024,5,Espresso,Sabrina Carpenter,4,3,32
11/30/2024,6,That's So True,Gracie Abrams,6,6,5
11/30/2024,7,I Had Some Help,Post Malone Featuring Morgan Wallen,7,1,28
11/30/2024,8,Taste,Sabrina Carpenter,8,2,13
11/30/2024,9,Beautiful Things,Benson Boone,9,2,44
11/30/2024,10,Love Somebody,Morgan Wallen,10,1,5
11/30/2024,11,Sticky,"Tyler, The Creator Featuring GloRilla, Sexyy Red & Lil Wayne",17,10,4
11/30/2024,12,"Good Luck, Babe!",Chappell Roan,11,4,33
11/30/2024,13,Too Sweet,Hozier,12,1,35
11/30/2024,14,Timeless,The Weeknd & Playboi Carti,14,3,8
11/30/2024,15,APT.,ROSE & Bruno Mars,13,8,5
11/30/2024,16,All I Want For Christmas Is You,Mariah Carey,-,1,66
11/30/2024,17,Whatchu Kno About Me,GloRilla & Sexyy Red,26,17,6
11/30/2024,18,Please Please Please,Sabrina Carpenter,15,1,24
11/30/2024,19,Not Like Us,Kendrick Lamar,16,1,29
11/30/2024,20,Stargazing,Myles Smith,20,20,28
11/30/2024,21,I Am Not Okay,Jelly Roll,18,14,23
11/30/2024,22,No One Noticed,The Marias,68,22,8
11/30/2024,23,Rockin' Around The Christmas Tree,Brenda Lee,-,1,59
11/30/2024,24,Last Christmas,Wham!,38,4,40
11/30/2024,25,Sailor Song,Gigi Perez,22,22,14
11/30/2024,26,Wildflower,Billie Eilish,25,17,27
11/30/2024,27,Lies Lies Lies,Morgan Wallen,19,7,20
11/30/2024,28,Bed Chem,Sabrina Carpenter,30,14,13
11/30/2024,29,Hot To Go!,Chappell Roan,21,15,25
11/30/2024,30,Million Dollar Baby,Tommy Richman,28,2,30
11/30/2024,31,Tu Boda,Oscar Maydon & Fuerza Regida,24,22,5
11/30/2024,32,"I Love You, I'm Sorry",Gracie Abrams,27,19,16
11/30/2024,33,The Door,Teddy Swims,31,24,25
11/30/2024,34,Que Pasaria...,Rauw Alejandro & Bad Bunny,-,34,1
11/30/2024,35,Like Him,"Tyler, The Creator Featuring Lola Young",46,29,4
11/30/2024,36,High Road,Koe Wetzel & Jessie Murph,34,22,24
11/30/2024,37,St. Chroma,"Tyler, The Creator Featuring Daniel Caesar",23,7,4
11/30/2024,38,Ain't No Love In Oklahoma,Luke Combs,39,13,27
11/30/2024,39,Cowgirls,Morgan Wallen Featuring ERNEST,37,12,49
11/30/2024,40,Miles On It,Marshmello & Kane Brown,32,15,29
11/30/2024,41,2 Hands,Tate McRae,-,41,1
11/30/2024,42,TGIF,GloRilla,36,22,22
11/30/2024,43,Wind Up Missin' You,Tucker Wetmore,40,40,34
11/30/2024,44,It's Ok I'm Ok,Tate McRae,55,20,10
11/30/2024,45,Who,Jimin,45,12,18
11/30/2024,46,You Look Like You Love Me,Ella Langley Featuring Riley Green,35,30,22
11/30/2024,47,It's The Most Wonderful Time Of The Year,Andy Williams,-,5,40
11/30/2024,48,A Holly Jolly Christmas,Burl Ives,-,4,40
11/30/2024,49,I Can Do It With A Broken Heart,Taylor Swift,41,3,31
11/30/2024,50,Beautiful As You,Thomas Rhett,53,50,24
11/30/2024,51,High Road,Zach Bryan,29,29,2
11/30/2024,52,Pink Pony Club,Chappell Roan,44,26,23
11/30/2024,53,Running Wild,JIN,-,53,1
11/30/2024,54,Help Me,Real Boston Richey,47,47,18
11/30/2024,55,Dancing In The Flames,The Weeknd,52,14,10
11/30/2024,56,Insecurities,Lil Baby,-,56,1
11/30/2024,57,"Darling, I","Tyler, The Creator Featuring Teezo Touchdown",43,15,4
11/30/2024,58,I Never Lie,Zach Top,58,58,9
11/30/2024,59,Disease,Lady Gaga,56,27,4
11/30/2024,60,Khe?,Rauw Alejandro & Romeo Santos,-,60,1
11/30/2024,61,Juno,Sabrina Carpenter,64,22,13
11/30/2024,62,Liar,Jelly Roll,74,62,8
11/30/2024,63,25,Rod Wave,57,16,6
11/30/2024,64,Heart Of A Woman,Summer Walker,61,57,4
11/30/2024,65,I'm Gonna Love You,Cody Johnson & Carrie Underwood,63,42,8
11/30/2024,66,Residuals,Chris Brown,59,59,12
11/30/2024,67,Dos Dias,Tito Double P & Peso Pluma,54,51,11
11/30/2024,68,AGATS2 (Insecure),Juice WRLD & Nicki Minaj,-,68,1
11/30/2024,69,Tu Con El,Rauw Alejandro,-,69,1
11/30/2024,70,Rah Tah Tah,"Tyler, The Creator",48,16,4
11/30/2024,71,Good News,Shaboozey,-,71,1
11/30/2024,72,I Luv Her,GloRilla & T-Pain,79,70,6
11/30/2024,73,Close To You,Gracie Abrams,67,49,15
11/30/2024,74,The Emptiness Machine,Linkin Park,-,21,7
11/30/2024,75,Thought I Was Dead,"Tyler, The Creator Featuring ScHoolboy Q & Santigold",60,32,4
11/30/2024,76,Bad Dreams,Teddy Swims,72,72,3
11/30/2024,77,Think I'm In Love With You,Chris Stapleton,70,49,29
11/30/2024,78,Shake Dat Ass (Twerk Song),BossMan Dlow,66,54,11
11/30/2024,79,Diet Pepsi,Addison Rae,71,54,11
11/30/2024,80,4x4xU,Lainey Wilson,97,80,2
11/30/2024,81,Guy For That,Post Malone Featuring Luke Combs,73,17,17
11/30/2024,82,Se Fue,Rauw Alejandro & Laura Pausini,-,82,1
11/30/2024,83,No Pole,Don Toliver,77,77,4
11/30/2024,84,Noid,"Tyler, The Creator",65,10,5
11/30/2024,85,Him All Along,Gunna,83,58,5
11/30/2024,86,Am I Okay?,Megan Moroney,86,63,15
11/30/2024,87,Good Graces,Sabrina Carpenter,82,15,13
11/30/2024,88,Revolu,Rauw Alejandro & Feid,-,88,1
11/30/2024,89,Apple,Charli xcx,80,51,18
11/30/2024,90,La Patrulla,Peso Pluma & Neton Vega,76,47,18
11/30/2024,91,El Lokeron,Tito Double P,75,73,8
11/30/2024,92,28,Zach Bryan,69,14,20
11/30/2024,93,New Drop,Don Toliver,81,81,6
11/30/2024,94,Lonely Road,mgk & Jelly Roll,87,33,16
11/30/2024,95,Wondering Why,The Red Clay Strays,91,71,16
11/30/2024,96,Dejame Entrar,Rauw Alejandro,-,96,1
11/30/2024,97,Neon Moon,Brooks & Dunn With Morgan Wallen,-,97,1
11/30/2024,98,Brokey,Latto,93,93,3
11/30/2024,99,Balloon,"Tyler, The Creator Featuring Doechii",89,56,4
11/30/2024,100,On One Tonight,Gunna,92,54,6
12/7/2024,1,Squabble Up,Kendrick Lamar,-,1,1
12/7/2024,2,TV Off,Kendrick Lamar Featuring Lefty Gunplay,-,2,1
12/7/2024,3,Luther,Kendrick Lamar & SZA,-,3,1
12/7/2024,4,Wacced Out Murals,Kendrick Lamar,-,4,1
12/7/2024,5,Hey Now,Kendrick Lamar Featuring Dody6,-,5,1
12/7/2024,6,A Bar Song (Tipsy),Shaboozey,1,1,33
12/7/2024,7,Die With A Smile,Lady Gaga & Bruno Mars,2,2,15
12/7/2024,8,Reincarnated,Kendrick Lamar,-,8,1
12/7/2024,9,Man At The Garden,Kendrick Lamar,-,9,1
12/7/2024,10,All I Want For Christmas Is You,Mariah Carey,16,1,67
12/7/2024,11,Dodger Blue,"Kendrick Lamar Featuring Wallie the Sensei, Siete7x & Roddy Ricch",-,11,1
12/7/2024,12,Birds Of A Feather,Billie Eilish,3,2,28
12/7/2024,13,Peekaboo,Kendrick Lamar Featuring AzChike,-,13,1
12/7/2024,14,Heart Pt. 6,Kendrick Lamar,-,14,1
12/7/2024,15,Rockin' Around The Christmas Tree,Brenda Lee,23,1,60
12/7/2024,16,Lose Control,Teddy Swims,4,1,68
12/7/2024,17,That's So True,Gracie Abrams,6,6,6
12/7/2024,18,Last Christmas,Wham!,24,4,41
12/7/2024,19,Jingle Bell Rock,Bobby Helms,-,3,57
12/7/2024,20,Espresso,Sabrina Carpenter,5,3,33
12/7/2024,21,I Had Some Help,Post Malone Featuring Morgan Wallen,7,1,29
12/7/2024,22,APT.,ROSE & Bruno Mars,15,8,6
12/7/2024,23,Taste,Sabrina Carpenter,8,2,14
12/7/2024,24,GNX,"Kendrick Lamar Featuring Hitta J3, YoungThreat & Peysoh",-,24,1
12/7/2024,25,Beautiful Things,Benson Boone,9,2,45
12/7/2024,26,Sticky,"Tyler, The Creator Featuring GloRilla, Sexyy Red & Lil Wayne",11,10,5
12/7/2024,27,Gloria,Kendrick Lamar & SZA,-,27,1
12/7/2024,28,Love Somebody,Morgan Wallen,10,1,6
12/7/2024,29,Whatchu Kno About Me,GloRilla & Sexyy Red,17,17,7
12/7/2024,30,Not Like Us,Kendrick Lamar,19,1,30
12/7/2024,31,Too Sweet,Hozier,13,1,36
12/7/2024,32,Timeless,The Weeknd & Playboi Carti,14,3,9
12/7/2024,33,A Holly Jolly Christmas,Burl Ives,48,4,41
12/7/2024,34,"Good Luck, Babe!",Chappell Roan,12,4,34
12/7/2024,35,It's The Most Wonderful Time Of The Year,Andy Williams,47,5,41
12/7/2024,36,Stargazing,Myles Smith,20,20,29
12/7/2024,37,I Am Not Okay,Jelly Roll,21,14,24
12/7/2024,38,Please Please Please,Sabrina Carpenter,18,1,25
12/7/2024,39,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,-,7,32
12/7/2024,40,Sailor Song,Gigi Perez,25,22,15
12/7/2024,41,Feliz Navidad,Jose Feliciano,-,6,33
12/7/2024,42,Sleigh Ride,The Ronettes,-,8,29
12/7/2024,43,Santa Tell Me,Ariana Grande,-,11,25
12/7/2024,44,Defying Gravity,Cynthia Erivo Featuring Ariana Grande,-,44,1
12/7/2024,45,Lies Lies Lies,Morgan Wallen,27,7,21
12/7/2024,46,Underneath The Tree,Kelly Clarkson,-,11,28
12/7/2024,47,Wildflower,Billie Eilish,26,17,28
12/7/2024,48,The Christmas Song (Merry Christmas To You),"Nat ""King"" Cole",-,9,45
12/7/2024,49,Million Dollar Baby,Tommy Richman,30,2,31
12/7/2024,50,Bed Chem,Sabrina Carpenter,28,14,14
12/7/2024,51,High Road,Koe Wetzel & Jessie Murph,36,22,25
12/7/2024,52,Like Him,"Tyler, The Creator Featuring Lola Young",35,29,5
12/7/2024,53,Popular,Ariana Grande,-,53,1
12/7/2024,54,You Look Like You Love Me,Ella Langley Featuring Riley Green,46,30,23
12/7/2024,55,Tu Boda,Oscar Maydon & Fuerza Regida,31,22,6
12/7/2024,56,Who,Jimin,45,12,19
12/7/2024,57,Wind Up Missin' You,Tucker Wetmore,43,40,35
12/7/2024,58,"I Love You, I'm Sorry",Gracie Abrams,32,19,17
12/7/2024,59,No One Noticed,The Marias,22,22,9
12/7/2024,60,Que Pasaria...,Rauw Alejandro & Bad Bunny,34,34,2
12/7/2024,61,I Never Lie,Zach Top,58,58,10
12/7/2024,62,Heart Of A Woman,Summer Walker,64,57,5
12/7/2024,63,St. Chroma,"Tyler, The Creator Featuring Daniel Caesar",37,7,5
12/7/2024,64,It's Ok I'm Ok,Tate McRae,44,20,11
12/7/2024,65,I'm Gonna Love You,Cody Johnson & Carrie Underwood,65,42,9
12/7/2024,66,Pink Pony Club,Chappell Roan,52,26,24
12/7/2024,67,Dancing In The Flames,The Weeknd,55,14,11
12/7/2024,68,What Is This Feeling?,Ariana Grande & Cynthia Erivo,-,68,1
12/7/2024,69,Liar,Jelly Roll,62,62,9
12/7/2024,70,Help Me,Real Boston Richey,54,47,19
12/7/2024,71,High Road,Zach Bryan,51,29,3
12/7/2024,72,Residuals,Chris Brown,66,59,13
12/7/2024,73,Juno,Sabrina Carpenter,61,22,14
12/7/2024,74,Think I'm In Love With You,Chris Stapleton,77,49,30
12/7/2024,75,Dos Dias,Tito Double P & Peso Pluma,67,51,12
12/7/2024,76,Disease,Lady Gaga,59,27,5
12/7/2024,77,25,Rod Wave,63,16,7
12/7/2024,78,4x4xU,Lainey Wilson,80,78,3
12/7/2024,79,Khe?,Rauw Alejandro & Romeo Santos,60,60,2
12/7/2024,80,I Luv Her,GloRilla & T-Pain,72,70,7
12/7/2024,81,Guy For That,Post Malone Featuring Luke Combs,81,17,18
12/7/2024,82,Close To You,Gracie Abrams,73,49,16
12/7/2024,83,"Darling, I","Tyler, The Creator Featuring Teezo Touchdown",57,15,5
12/7/2024,84,Good News,Shaboozey,71,71,2
12/7/2024,85,Hello Miss Johnson,Jack Harlow,-,85,1
12/7/2024,86,No One Mourns The Wicked,"Ariana Grande Featuring Andy Nyman, Courtney-Mae Briggs, Jeff Goldblum, Sharon D. Clarke & Jenna Boyd",-,86,1
12/7/2024,87,2 Hands,Tate McRae,41,41,2
12/7/2024,88,Bad Dreams,Teddy Swims,76,72,4
12/7/2024,89,Diet Pepsi,Addison Rae,79,54,12
12/7/2024,90,Dancing Through Life,"Jonathan Bailey Featuring Ariana Grande, Ethan Slater, Marissa Bode & Cynthia Erivo",-,90,1
12/7/2024,91,Am I Okay?,Megan Moroney,86,63,16
12/7/2024,92,Shake Dat Ass (Twerk Song),BossMan Dlow,78,54,12
12/7/2024,93,The Wizard And I,Cynthia Erivo Featuring Michelle Yeoh,-,93,1
12/7/2024,94,I'm Not That Girl,Cynthia Erivo,-,94,1
12/7/2024,95,Ma Meilleure Ennemie,Stromae & Pomme,-,95,1
12/7/2024,96,Insecurities,Lil Baby,56,56,2
12/7/2024,97,No Pole,Don Toliver,83,77,5
12/7/2024,98,Gang Baby,NLE Choppa,-,98,1
12/7/2024,99,Apple,Charli xcx,89,51,19
12/7/2024,100,Wondering Why,The Red Clay Strays,95,71,17
12/14/2024,1,All I Want For Christmas Is You,Mariah Carey,10,1,68
12/14/2024,2,Rockin' Around The Christmas Tree,Brenda Lee,15,1,61
12/14/2024,3,Last Christmas,Wham!,18,3,42
12/14/2024,4,TV Off,Kendrick Lamar Featuring Lefty Gunplay,2,2,2
12/14/2024,5,Jingle Bell Rock,Bobby Helms,19,3,58
12/14/2024,6,Luther,Kendrick Lamar & SZA,3,3,2
12/14/2024,7,Squabble Up,Kendrick Lamar,1,1,2
12/14/2024,8,A Bar Song (Tipsy),Shaboozey,6,1,34
12/14/2024,9,Die With A Smile,Lady Gaga & Bruno Mars,7,2,16
12/14/2024,10,A Holly Jolly Christmas,Burl Ives,33,4,42
12/14/2024,11,It's The Most Wonderful Time Of The Year,Andy Williams,35,5,42
12/14/2024,12,Birds Of A Feather,Billie Eilish,12,2,29
12/14/2024,13,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,39,7,33
12/14/2024,14,Espresso,Sabrina Carpenter,20,3,34
12/14/2024,15,Lose Control,Teddy Swims,16,1,69
12/14/2024,16,That's So True,Gracie Abrams,17,6,7
12/14/2024,17,APT.,ROSE & Bruno Mars,22,8,7
12/14/2024,18,I Had Some Help,Post Malone Featuring Morgan Wallen,21,1,30
12/14/2024,19,Santa Tell Me,Ariana Grande,43,11,26
12/14/2024,20,Underneath The Tree,Kelly Clarkson,46,11,29
12/14/2024,21,Taste,Sabrina Carpenter,23,2,15
12/14/2024,22,The Christmas Song (Merry Christmas To You),"Nat ""King"" Cole",48,9,46
12/14/2024,23,Sleigh Ride,The Ronettes,42,8,30
12/14/2024,24,It's Beginning To Look A Lot Like Christmas,Michael Buble,-,19,21
12/14/2024,25,Feliz Navidad,Jose Feliciano,41,6,34
12/14/2024,26,Beautiful Things,Benson Boone,25,2,46
12/14/2024,27,Timeless,The Weeknd & Playboi Carti,32,3,10
12/14/2024,28,Too Sweet,Hozier,31,1,37
12/14/2024,29,Wacced Out Murals,Kendrick Lamar,4,4,2
12/14/2024,30,Love Somebody,Morgan Wallen,28,1,7
12/14/2024,31,It's Beginning To Look A Lot Like Christmas,Perry Como And The Fontane Sisters With Mitchell Ayres And His Orchestra,-,12,24
12/14/2024,32,Hey Now,Kendrick Lamar Featuring Dody6,5,5,2
12/14/2024,33,Sticky,"Tyler, The Creator Featuring GloRilla, Sexyy Red & Lil Wayne",26,10,6
12/14/2024,34,"Good Luck, Babe!",Chappell Roan,34,4,35
12/14/2024,35,Not Like Us,Kendrick Lamar,30,1,31
12/14/2024,36,Run Rudolph Run,Chuck Berry,-,10,23
12/14/2024,37,Jingle Bells,Frank Sinatra With The Orchestra & Chorus Of Gordon Jenkins,-,16,15
12/14/2024,38,Christmas (Baby Please Come Home),Darlene Love,-,15,23
12/14/2024,39,Whatchu Kno About Me,GloRilla & Sexyy Red,29,17,8
12/14/2024,40,White Christmas (1947),Bing Crosby With Ken Darby Singers & John Scott Trotter & His Orchestra,-,12,36
12/14/2024,41,Dodger Blue,"Kendrick Lamar Featuring Wallie the Sensei, Siete7x & Roddy Ricch",11,11,2
12/14/2024,42,Stargazing,Myles Smith,36,20,30
12/14/2024,43,Deck The Halls,Nat King Cole,-,16,14
12/14/2024,44,Here Comes Santa Claus (Right Down Santa Claus Lane),Gene Autry,-,21,21
12/14/2024,45,Defying Gravity,Cynthia Erivo Featuring Ariana Grande,44,44,2
12/14/2024,46,Reincarnated,Kendrick Lamar,8,8,2
12/14/2024,47,Who,Jimin,56,12,20
12/14/2024,48,Peekaboo,Kendrick Lamar Featuring AzChike,13,13,2
12/14/2024,49,I Am Not Okay,Jelly Roll,37,14,25
12/14/2024,50,Please Please Please,Sabrina Carpenter,38,1,26
12/14/2024,51,Sailor Song,Gigi Perez,40,22,16
12/14/2024,52,Man At The Garden,Kendrick Lamar,9,9,2
12/14/2024,53,Popular,Ariana Grande,53,53,2
12/14/2024,54,Heart Pt. 6,Kendrick Lamar,14,14,2
12/14/2024,55,High Road,Koe Wetzel & Jessie Murph,51,22,26
12/14/2024,56,Empty Out Your Pockets,Juice WRLD,-,56,1
12/14/2024,57,Bed Chem,Sabrina Carpenter,50,14,15
12/14/2024,58,You Look Like You Love Me,Ella Langley Featuring Riley Green,54,30,24
12/14/2024,59,Gloria,Kendrick Lamar & SZA,27,27,2
12/14/2024,60,Like Him,"Tyler, The Creator Featuring Lola Young",52,29,6
12/14/2024,61,No One Noticed,The Marias,59,22,10
12/14/2024,62,What Is This Feeling?,Ariana Grande & Cynthia Erivo,68,62,2
12/14/2024,63,Tu Boda,Oscar Maydon & Fuerza Regida,55,22,7
12/14/2024,64,Wind Up Missin' You,Tucker Wetmore,57,40,36
12/14/2024,65,Misfit,Juice WRLD,-,65,1
12/14/2024,66,"I Love You, I'm Sorry",Gracie Abrams,58,19,18
12/14/2024,67,GNX,"Kendrick Lamar Featuring Hitta J3, YoungThreat & Peysoh",24,24,2
12/14/2024,68,Pink Pony Club,Chappell Roan,66,26,25
12/14/2024,69,Ma Meilleure Ennemie,Stromae & Pomme,95,69,2
12/14/2024,70,It's Ok I'm Ok,Tate McRae,64,20,12
12/14/2024,71,I Never Lie,Zach Top,61,58,11
12/14/2024,72,Dancing In The Flames,The Weeknd,67,14,12
12/14/2024,73,Que Pasaria...,Rauw Alejandro & Bad Bunny,60,34,3
12/14/2024,74,Help Me,Real Boston Richey,70,47,20
12/14/2024,75,I'm Gonna Love You,Cody Johnson & Carrie Underwood,65,42,10
12/14/2024,76,Heart Of A Woman,Summer Walker,62,57,6
12/14/2024,77,Liar,Jelly Roll,69,62,10
12/14/2024,78,AGATS2 (Insecure),Juice WRLD & Nicki Minaj,-,68,2
12/14/2024,79,St. Chroma,"Tyler, The Creator Featuring Daniel Caesar",63,7,6
12/14/2024,80,The Party Never Ends,Juice WRLD,-,80,1
12/14/2024,81,Residuals,Chris Brown,72,59,14
12/14/2024,82,4x4xU,Lainey Wilson,78,78,4
12/14/2024,83,Gang Baby,NLE Choppa,98,83,2
12/14/2024,84,Christmas Magic,Laufey,-,84,1
12/14/2024,85,Dos Dias,Tito Double P & Peso Pluma,75,51,13
12/14/2024,86,Dancing Through Life,"Jonathan Bailey Featuring Ariana Grande, Ethan Slater, Marissa Bode & Cynthia Erivo",90,86,2
12/14/2024,87,No One Mourns The Wicked,"Ariana Grande Featuring Andy Nyman, Courtney-Mae Briggs, Jeff Goldblum, Sharon D. Clarke & Jenna Boyd",86,86,2
12/14/2024,88,No Pole,Don Toliver,97,77,6
12/14/2024,89,Disease,Lady Gaga,76,27,6
12/14/2024,90,Messy,Lola Young,-,90,1
12/14/2024,91,KTM Drip,Juice WRLD,-,91,1
12/14/2024,92,The Wizard And I,Cynthia Erivo Featuring Michelle Yeoh,93,92,2
12/14/2024,93,Think I'm In Love With You,Chris Stapleton,74,49,31
12/14/2024,94,25,Rod Wave,77,16,8
12/14/2024,95,Cuffed,Juice WRLD,-,95,1
12/14/2024,96,Juno,Sabrina Carpenter,73,22,15
12/14/2024,97,High Road,Zach Bryan,71,29,4
12/14/2024,98,I'm Not That Girl,Cynthia Erivo,94,94,2
12/14/2024,99,Winter Ahead,V With Park Hyo Shin,-,99,1
12/14/2024,100,Close To You,Gracie Abrams,82,49,17
12/21/2024,1,All I Want For Christmas Is You,Mariah Carey,1,1,69
12/21/2024,2,Rockin' Around The Christmas Tree,Brenda Lee,2,1,62
12/21/2024,3,Jingle Bell Rock,Bobby Helms,5,3,59
12/21/2024,4,Last Christmas,Wham!,3,3,43
12/21/2024,5,A Holly Jolly Christmas,Burl Ives,10,4,43
12/21/2024,6,Die With A Smile,Lady Gaga & Bruno Mars,9,2,17
12/21/2024,7,Luther,Kendrick Lamar & SZA,6,3,3
12/21/2024,8,TV Off,Kendrick Lamar Featuring Lefty Gunplay,4,2,3
12/21/2024,9,A Bar Song (Tipsy),Shaboozey,8,1,35
12/21/2024,10,Squabble Up,Kendrick Lamar,7,1,3
12/21/2024,11,It's The Most Wonderful Time Of The Year,Andy Williams,11,5,43
12/21/2024,12,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,13,7,34
12/21/2024,13,Birds Of A Feather,Billie Eilish,12,2,30
12/21/2024,14,Santa Tell Me,Ariana Grande,19,11,27
12/21/2024,15,Underneath The Tree,Kelly Clarkson,20,11,30
12/21/2024,16,The Christmas Song (Merry Christmas To You),"Nat ""King"" Cole",22,9,47
12/21/2024,17,Espresso,Sabrina Carpenter,14,3,35
12/21/2024,18,Sleigh Ride,The Ronettes,23,8,31
12/21/2024,19,That's So True,Gracie Abrams,16,6,8
12/21/2024,20,APT.,ROSE & Bruno Mars,17,8,8
12/21/2024,21,It's Beginning To Look A Lot Like Christmas,Michael Buble,24,19,22
12/21/2024,22,Feliz Navidad,Jose Feliciano,25,6,35
12/21/2024,23,Lose Control,Teddy Swims,15,1,70
12/21/2024,24,I Had Some Help,Post Malone Featuring Morgan Wallen,18,1,31
12/21/2024,25,Taste,Sabrina Carpenter,21,2,16
12/21/2024,26,Beautiful Things,Benson Boone,26,2,47
12/21/2024,27,It's Beginning To Look A Lot Like Christmas,Perry Como And The Fontane Sisters With Mitchell Ayres And His Orchestra,31,12,25
12/21/2024,28,Run Rudolph Run,Chuck Berry,36,10,24
12/21/2024,29,Timeless,The Weeknd & Playboi Carti,27,3,11
12/21/2024,30,Too Sweet,Hozier,28,1,38
12/21/2024,31,Christmas (Baby Please Come Home),Darlene Love,38,15,24
12/21/2024,32,White Christmas (1947),Bing Crosby With Ken Darby Singers & John Scott Trotter & His Orchestra,40,12,37
12/21/2024,33,Jingle Bells,Frank Sinatra With The Orchestra & Chorus Of Gordon Jenkins,37,16,16
12/21/2024,34,Love Somebody,Morgan Wallen,30,1,8
12/21/2024,35,"Good Luck, Babe!",Chappell Roan,34,4,36
12/21/2024,36,Sticky,"Tyler, The Creator Featuring GloRilla, Sexyy Red & Lil Wayne",33,10,7
12/21/2024,37,Not Like Us,Kendrick Lamar,35,1,32
12/21/2024,38,Deck The Halls,Nat King Cole,43,16,15
12/21/2024,39,Here Comes Santa Claus (Right Down Santa Claus Lane),Gene Autry,44,21,22
12/21/2024,40,Stargazing,Myles Smith,42,20,31
12/21/2024,41,Whatchu Kno About Me,GloRilla & Sexyy Red,39,17,9
12/21/2024,42,Blue Christmas,Elvis Presley,-,18,14
12/21/2024,43,Who,Jimin,47,12,21
12/21/2024,44,Santa Baby,Eartha Kitt With Henri Rene And His Orchestra,-,20,10
12/21/2024,45,Little Saint Nick,The Beach Boys,-,25,9
12/21/2024,46,Wonderful Christmastime,Paul McCartney,-,26,14
