quarter,month,week,track,artist,label,hot100_rank,hot100_last_week,hot100_peak,hot100_woc,hot100_change,hot100_growth_rate,hot100_acceleration,radio_rank,radio_last_week,radio_peak,radio_woc,radio_change,radio_growth_rate,radio_acceleration,streaming_rank,streaming_last_week,streaming_peak,streaming_woc,streaming_change,streaming_growth_rate,streaming_acceleration,sales_rank,sales_last_week,sales_peak,sales_woc,sales_change,sales_growth_rate,sales_acceleration,apple_rank,apple_last_week,apple_peak,apple_woc,apple_change,apple_growth_rate,apple_acceleration,spotify_rank,spotify_last_week,spotify_peak,spotify_woc,spotify_change,spotify_growth_rate,spotify_acceleration,spotify_streams,is_collab,is_top_artist,is_top_label,is_holiday_season,is_summer_season,is_award_season,available_platforms,best_platform,platform_change_momentum,platform_acceleration_momentum,platform_divergence,spotify_vs_apple,streaming_vs_radio,streaming_vs_sales,radio_vs_sales,spotify_leads_apple,streaming_leads_radio,streaming_leads_sales,radio_leads_sales
1,1,4,Surround Sound,JID Featuring 21 Savage & Baby Tate,Unknown,50,40,40,10,-0.1,-0.25,-0.14,0,0,0,0,0.0,0.0,0.0,39,29,29,3,-0.2,-0.34,-0.2,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,1,0,0,0,0,0,2,streaming,-15.0,-0.17,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,4,On My Mama,Victoria Monet,Lovett Music/RCA Records,51,38,35,18,-0.13,-0.34,-0.1,17,18,13,15,0.02,0.06,0.02,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,2,radio,-5.5,-0.04,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,4,Where The Wild Things Are,Luke Combs,River House Artists/Columbia Nashville,52,48,48,9,-0.04,-0.08,-0.05,30,29,29,7,-0.02,-0.03,-0.06,0,0,0,0,0.0,0.0,0.0,15,13,13,4,-0.08,-0.15,-0.28,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,0,3,sales,-4.67,-0.13,0.32,0.0,0.0,0.0,0.0,-0.74,-0.24,0.67,-0.67
1,1,4,Feather,Sabrina Carpenter,Island Records,53,46,46,7,-0.07,-0.15,-0.17,40,41,40,2,0.02,0.02,-0.18,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,37,31,31,8,-0.03,-0.19,-0.05,4626790,0,0,0,0,0,0,3,spotify,-2.67,-0.13,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,4,Strangers,Kenya Grace,Warner Records/Major Recordings,54,44,42,18,-0.1,-0.23,-0.08,31,31,28,6,0.0,0.0,-0.12,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,49,17,19,-0.08,-0.33,-0.04,3470410,0,0,0,0,0,0,3,radio,-9.0,-0.08,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,4,La Victima,Xavi,Interscope Records,55,55,55,5,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,30,32,30,3,0.04,0.06,0.0,0,0,0,0,0.0,0.0,0.0,30,33,30,4,0.03,0.09,-0.15,21,22,21,7,0.0,0.05,0.0,5356575,0,1,0,0,0,0,4,spotify,2.5,-0.15,0.27,0.2,0.0,0.0,0.0,0.18,0.0,0.0,0.0
1,1,4,The Painter,Cody Johnson,CoJo Music/Warner Music Nashville,56,43,43,15,-0.13,-0.3,-0.15,33,36,33,6,0.06,0.08,0.02,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,-0.22,0,0,0,0,0,0,0,2,radio,-3.5,-0.12,0.32,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
1,1,4,Red Sky,"21 Savage, Tommy Newport & Mikky Ekko","Slaughter Gang, LLC/Epic Records",57,0,57,1,0.44,0.0,0.0,0,0,0,0,0.0,0.0,0.0,34,0,34,1,0.34,0.0,0.0,0,0,0,0,0.0,0.0,0.0,82,0,21,1,0.19,0.0,0.0,47,0,47,1,0.0,0.0,0.0,4018187,1,0,1,0,0,0,4,streaming,32.33,0.0,0.35,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,4,Murder On The Dancefloor,Sophie Ellis-Bextor,Polydor Records,58,58,58,3,0.0,0.0,-0.4,0,0,0,0,0.0,0.0,0.0,43,50,43,2,0.14,0.14,0.12,7,7,7,3,0.0,0.0,-0.4,0,0,0,0,0.0,0.0,0.0,41,43,41,3,0.01,0.05,-0.29,4402068,0,0,0,0,0,0,4,sales,7.5,-0.24,0.34,0.0,0.0,-0.58,0.0,0.0,0.0,-1.0,0.0
1,1,4,Letter To My Brudda,21 Savage,"Slaughter Gang, LLC/Epic Records",59,0,59,1,0.42,0.0,0.0,0,0,0,0,0.0,0.0,0.0,37,0,37,1,0.28,0.0,0.0,0,0,0,0,0.0,0.0,0.0,70,0,23,1,0.31,0.0,0.0,58,0,58,1,0.0,0.0,0.0,3658465,0,1,1,0,0,0,4,streaming,33.67,0.0,0.34,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,4,Burn It Down,Parker McCollum,Unknown,60,52,52,13,-0.08,-0.15,-0.09,44,48,44,3,0.08,0.08,0.12,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,2,radio,0.0,0.02,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,4,Get Him Back!,Olivia Rodrigo,Olivia Rodrigo PS,61,50,11,19,-0.11,-0.22,-0.07,24,26,17,13,0.04,0.08,0.06,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.12,0,0,1,0,0,0,0,2,radio,-3.5,0.04,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,4,Bellakeo,Peso Pluma & Anitta,Double P Records,62,54,54,5,-0.08,-0.15,-0.08,0,0,0,0,0.0,0.0,0.0,46,34,30,3,-0.24,-0.35,-0.16,0,0,0,0,0.0,0.0,0.0,42,34,34,5,-0.08,-0.24,-0.15,53,41,35,5,-0.06,-0.29,-0.03,3764905,1,0,0,0,0,0,4,apple,-11.5,-0.11,0.36,0.15,0.0,0.0,0.0,0.85,0.0,0.0,0.0
1,1,4,You Broke My Heart,Drake,OVO/Republic,63,47,11,9,-0.16,-0.34,-0.19,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,-0.18,0,0,0,0,0.0,0.0,0.0,10,10,1,9,0.0,0.0,-0.04,116,69,12,9,-0.24,-0.68,-0.29,2662303,0,0,1,0,0,0,3,apple,-19.75,-0.18,0.3,-0.48,0.0,0.0,0.0,-0.11,0.0,0.0,0.0
1,1,4,Monaco,Bad Bunny,Rimas Entertainment LLC,64,49,5,14,-0.15,-0.31,-0.09,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.1,0,0,0,0,0.0,0.0,0.0,69,39,5,14,-0.3,-0.77,-0.39,85,57,2,14,-0.14,-0.49,-0.05,3072219,0,0,0,0,0,0,3,hot100,-19.67,-0.11,0.33,0.26,0.0,0.0,0.0,0.42,0.0,0.0,0.0
1,1,4,Harley Quinn,Fuerza Regida & Marshmello,Rancho Humilde/Street Mob Records,65,53,40,11,-0.12,-0.23,-0.11,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.02,0,0,0,0,0.0,0.0,0.0,41,46,14,11,0.05,0.11,-0.34,52,35,20,12,-0.08,-0.49,-0.05,3765192,1,0,0,0,0,0,3,apple,-5.17,-0.12,0.27,0.15,0.0,0.0,0.0,0.92,0.0,0.0,0.0
1,1,4,See The Real,21 Savage,"Slaughter Gang, LLC/Epic Records",66,0,66,1,0.35,0.0,0.0,0,0,0,0,0.0,0.0,0.0,44,0,44,1,0.14,0.0,0.0,0,0,0,0,0.0,0.0,0.0,74,0,28,1,0.27,0.0,0.0,64,0,64,1,0.0,0.0,0.0,3544953,0,1,1,0,0,0,4,streaming,25.33,0.0,0.38,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,4,Just Like Me,"21 Savage, Burna Boy & Metro Boomin","Slaughter Gang, LLC/Epic Records",67,0,67,1,0.34,0.0,0.0,0,0,0,0,0.0,0.0,0.0,49,0,49,1,0.04,0.0,0.0,0,0,0,0,0.0,0.0,0.0,85,0,30,1,0.16,0.0,0.0,71,0,71,1,0.0,0.0,0.0,3229145,1,0,1,0,0,0,4,streaming,18.0,0.0,0.42,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,4,IDGAF,Drake Featuring Yeat,OVO/Republic,68,51,2,15,-0.17,-0.33,-0.17,0,0,0,0,0.0,0.0,0.0,50,27,1,12,-0.46,-0.85,-0.46,0,0,0,0,0.0,0.0,0.0,17,14,1,15,-0.03,-0.21,-0.02,26,14,1,15,-0.06,-0.86,-0.06,5052748,1,0,1,0,0,0,4,apple,-18.0,-0.18,0.41,0.04,0.0,0.0,0.0,0.24,0.0,0.0,0.0
1,1,4,J Christ,Lil Nas X,Columbia,69,0,69,1,0.32,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,21,0,21,1,0.2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,109,0,109,1,0.0,0.0,0.0,2804026,0,0,1,0,0,0,3,sales,26.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,4,Dark Days,21 Savage & Mariah The Scientist,"Slaughter Gang, LLC/Epic Records",70,0,70,1,0.31,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,86,0,29,1,0.15,0.0,0.0,86,0,86,1,0.0,0.0,0.0,3068146,1,0,1,0,0,0,3,hot100,23.0,0.0,0.39,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,4,500lbs,Lil Tecca,Galactic Records/Lil Tecca,71,56,51,17,-0.15,-0.27,-0.16,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,-0.2,0,0,0,0,0.0,0.0,0.0,89,81,35,13,-0.08,-0.1,-0.28,22,15,12,19,-0.04,-0.47,-0.05,5279509,0,0,0,0,0,0,3,spotify,-8.83,-0.17,0.41,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,4,Different 'Round Here,Riley Green Featuring Luke Combs,Nashville Harbor,72,60,60,7,-0.12,-0.2,-0.16,27,28,27,12,0.02,0.04,-0.02,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,1,0,0,0,0,0,2,radio,-5.0,-0.09,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,4,One Of The Girls,"The Weeknd, Jennie & Lily-Rose Depp",XO / Republic Records,73,61,61,4,-0.12,-0.2,-0.2,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,34,29,29,8,-0.02,-0.17,-0.03,4664237,1,0,0,0,0,0,2,spotify,-7.25,-0.12,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,4,Man Made A Bar,Morgan Wallen Featuring Eric Church,Big Loud Records / Mercury Records / Republic Records,74,62,15,17,-0.12,-0.19,-0.16,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,-0.16,0,0,0,0,0.0,0.0,-0.05,0,1,0,1,0,0,0,1,hot100,-12.0,-0.12,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,4,Soak City,310babii,HIGH IQ / EMPIRE,75,66,66,5,-0.09,-0.14,-0.11,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,127,0,127,2,0.0,0.0,0.0,2576747,0,0,0,0,0,0,2,hot100,-9.0,-0.11,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,4,Act II: Date @ 8,4batz Featuring Drake,4batz/gamma.,76,77,76,2,0.01,0.01,-0.23,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,60,0,27,1,0.41,0.0,0.41,57,104,57,2,0.24,0.45,0.24,3705915,1,0,0,0,0,0,3,spotify,21.83,0.14,0.34,0.32,0.0,0.0,0.0,0.18,-1.0,0.0,0.0
1,1,4,I Can Feel It,Kane Brown,Unknown,77,59,59,3,-0.18,-0.31,-0.18,38,37,35,8,-0.02,-0.03,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,2,radio,-10.0,-0.18,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,4,Save Me The Trouble,Dan + Shay,Unknown,78,45,38,12,-0.33,-0.73,-0.26,29,20,19,18,-0.18,-0.45,-0.16,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,2,radio,-25.5,-0.21,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,4,23,Chayce Beckham,Wheelhouse Records,79,64,64,3,-0.15,-0.23,-0.22,45,49,45,4,0.08,0.08,0.12,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,2,radio,-3.5,-0.05,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,4,Mmhmm,BigXthaPlug,BigXthaPlug under exclusive license to UnitedMasters LLC,80,65,65,4,-0.15,-0.23,-0.27,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,81,73,47,2,-0.08,-0.11,-0.36,79,78,78,5,-0.0,-0.01,-0.08,3155232,0,0,0,0,0,0,3,spotify,-7.83,-0.24,0.4,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,4,We Don't Fight Anymore,Carly Pearce Featuring Chris Stapleton,Unknown,81,67,67,5,-0.14,-0.21,-0.2,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,hot100,-14.0,-0.2,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,4,El Amor de Su Vida,Grupo Frontera & Grupo Firme,Grupo Frontera,82,70,67,19,-0.12,-0.17,-0.09,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,176,163,108,10,-0.06,-0.08,-0.02,2292867,1,0,0,0,0,0,2,hot100,-9.25,-0.06,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,4,Que Onda,Calle 24 x Chino Pacas x Fuerza Regida,Street Mob Records,83,69,61,16,-0.14,-0.2,-0.19,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,36,37,36,19,0.01,0.03,-0.23,55,46,40,20,-0.04,-0.2,-0.02,3733001,0,0,0,0,0,0,3,apple,-5.83,-0.15,0.33,0.08,0.0,0.0,0.0,0.79,0.0,0.0,0.0
1,1,4,Wondering Why,The Red Clay Strays,Red Clay Strays,84,71,71,4,-0.13,-0.18,-0.18,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,94,71,71,3,-0.23,-0.32,-0.53,84,88,83,7,0.02,0.05,0.04,3086774,0,0,0,0,0,0,3,hot100,-11.33,-0.22,0.44,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,4,Can't Catch Me Now,Olivia Rodrigo,Olivia Rodrigo PS,85,63,56,11,-0.22,-0.35,-0.22,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,hot100,-22.0,-0.22,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,4,FE!N,Travis Scott Featuring Playboi Carti,Cactus Jack/Epic,86,74,5,12,-0.12,-0.16,-0.17,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,-0.15,51,45,2,25,-0.03,-0.13,-0.03,3795882,1,0,0,0,0,0,2,spotify,-7.5,-0.12,0.35,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0
1,1,4,Standing Next To You,Jung Kook,BIGHIT MUSIC,87,76,5,11,-0.11,-0.14,-0.05,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,4,8,1,11,0.16,0.5,0.36,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.3,0,0,0,0,0,0,0,2,sales,2.5,0.2,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,4,02.02.99,That Mexican OT,Unknown,88,0,88,1,0.13,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,99,0,89,1,0.02,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,2,hot100,7.5,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,4,Oklahoma Smokeshow,Zach Bryan,Warner Records,89,72,72,13,-0.17,-0.24,-0.2,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,78,38,11,-0.22,-0.28,-0.45,88,73,73,27,-0.08,-0.21,-0.08,3035181,0,0,1,0,0,0,3,spotify,-15.5,-0.24,0.46,0.56,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,1,4,Y Lloro,Junior H,WEA Latina,90,79,79,4,-0.11,-0.14,-0.29,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,119,128,101,10,0.04,0.07,-0.29,2648915,0,0,0,0,0,0,2,hot100,-3.25,-0.29,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,4,Perro Negro,Bad Bunny & Feid,Rimas Entertainment LLC,91,75,20,11,-0.16,-0.21,-0.13,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,82,75,10,14,-0.04,-0.09,0.02,3126042,1,0,0,0,0,0,2,spotify,-9.75,-0.06,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,4,Segun Quien,Maluma & Carin Leon,Unknown,92,68,65,16,-0.24,-0.35,-0.21,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,hot100,-24.0,-0.21,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,4,Made For Me,Muni Long,"Supergiant Records, LLC / Def Jam Recordings",93,0,93,1,0.08,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,hot100,8.0,0.0,0.38,0.0,0.0,0.0,0.0,0.56,-0.56,0.02,-0.37
1,1,4,Rich Men North Of Richmond,Oliver Anthony Music,Unknown,94,81,1,20,-0.13,-0.16,-0.17,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,hot100,-13.0,-0.17,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,4,Northern Attitude,Noah Kahan With Hozier,Mercury Records/Republic Records,95,80,37,7,-0.15,-0.19,-0.21,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,hot100,-15.0,-0.21,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,4,Mamaw's House,Thomas Rhett Featuring Morgan Wallen,Unknown,96,88,55,3,-0.08,-0.09,-0.21,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,hot100,-8.0,-0.21,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,4,My Eyes,Travis Scott,Cactus Jack/Epic,97,82,19,7,-0.15,-0.18,-0.27,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,87,93,7,9,0.06,0.06,-0.02,100,84,8,12,-0.08,-0.19,-0.18,2901915,0,0,0,0,0,0,3,apple,-5.67,-0.16,0.46,0.37,0.0,0.0,0.0,0.87,0.0,0.0,0.0
1,1,4,Virginia Beach,Drake,OVO/Republic,98,78,3,13,-0.2,-0.26,-0.26,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,19,19,3,15,0.0,0.0,-0.06,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,2,apple,-20.0,-0.16,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,4,Coal,Dylan Gossett,Dylan Gossett,99,89,89,2,-0.1,-0.11,-0.22,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,196,0,164,2,0.0,0.0,0.0,2192140,0,0,0,0,0,0,2,hot100,-10.0,-0.22,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,4,Great Gatsby,Rod Wave,Alamo,100,83,30,17,-0.17,-0.2,-0.12,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,29,20,1,18,-0.09,-0.45,-0.09,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,2,apple,-13.0,-0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,5,Lovin On Me,Jack Harlow,Generation Now/Atlantic,1,2,1,11,0.01,0.5,0.02,1,1,1,10,0.0,0.0,-0.02,1,2,1,11,0.02,0.5,0.04,3,2,1,11,-0.04,-0.5,-0.04,4,1,1,11,-0.03,-3.0,-0.03,1,2,1,11,0.0,0.5,0.0,11460607,0,1,1,0,0,1,6,hot100,-0.7,-0.01,0.04,0.04,0.0,0.1,0.1,-0.08,0.98,-0.28,0.0
1,2,5,Cruel Summer,Taylor Swift,Taylor Swift,2,3,1,38,0.01,0.33,0.02,2,2,1,32,0.0,0.0,0.02,13,11,1,40,-0.04,-0.18,0.06,24,18,1,30,-0.24,-0.33,-0.36,33,16,7,40,-0.17,-1.06,-0.16,12,12,2,63,0.0,0.0,0.03,6601636,0,1,1,0,0,1,6,hot100,-11.0,-0.06,0.36,0.27,-0.22,0.7,0.92,0.23,0.16,-0.48,0.0
1,2,5,Greedy,Tate McRae,RCA Records Label,3,4,3,19,0.01,0.25,0.02,4,4,3,16,0.0,0.0,-0.02,14,18,6,19,0.08,0.22,0.28,0,0,0,0,0.0,0.0,0.0,50,31,25,18,-0.19,-0.61,-0.13,11,10,4,19,-0.0,-0.1,0.02,7151261,0,1,1,0,0,1,5,hot100,-2.62,0.03,0.19,0.44,-0.2,0.0,0.0,0.01,0.12,0.0,0.0
1,2,5,Lose Control,Teddy Swims,Warner Records,4,8,4,24,0.04,0.5,0.04,18,23,18,7,0.1,0.22,0.02,6,9,4,9,0.06,0.33,0.16,1,3,1,28,0.08,0.67,0.08,44,45,15,3,0.01,0.02,-0.19,21,32,21,11,0.06,0.34,0.08,5445674,0,0,1,0,0,1,6,sales,5.75,0.03,0.17,0.34,0.24,-0.08,-0.32,0.66,0.05,-0.2,-0.11
1,2,5,I Remember Everything,Zach Bryan Featuring Kacey Musgraves,Warner Records,5,6,1,22,0.01,0.17,0.03,0,0,0,0,0.0,0.0,0.0,2,5,1,22,0.06,0.6,0.12,7,5,4,22,-0.08,-0.4,-0.12,16,5,1,22,-0.11,-2.2,-0.11,4,7,1,22,0.02,0.43,0.04,8579594,1,0,1,0,0,1,5,streaming,-2.1,-0.01,0.11,0.14,0.0,0.24,0.0,-0.01,0.0,-0.0,0.0
1,2,5,"Yes, And?",Ariana Grande,Republic Records,6,1,1,2,-0.05,-5.0,-1.05,26,28,26,2,0.04,0.07,-0.42,4,1,1,2,-0.06,-3.0,-1.06,14,1,1,2,-0.52,-13.0,-1.52,15,65,15,2,0.5,0.77,0.14,7,1,1,2,-0.03,-6.0,-0.03,7825634,1,0,1,0,0,1,6,streaming,-2.0,-0.66,0.24,0.12,0.44,0.48,0.04,0.83,0.3,-1.0,-1.0
1,2,5,Agora Hills,Doja Cat,Kemosabe Records/RCA Records,7,11,7,18,0.04,0.36,0.06,3,6,3,11,0.06,0.5,0.0,23,29,8,17,0.12,0.21,0.42,0,0,0,0,0.0,0.0,0.0,20,15,13,17,-0.05,-0.33,-0.07,22,18,6,18,-0.02,-0.22,0.02,5364081,0,1,1,0,0,1,5,radio,3.0,0.11,0.17,0.09,-0.4,0.0,0.0,0.79,0.0,0.0,0.0
1,2,5,Paint The Town Red,Doja Cat,Kemosabe Records/RCA Records,8,7,1,25,-0.01,-0.14,0.01,6,5,1,25,-0.02,-0.2,0.02,24,26,1,23,0.04,0.08,0.3,0,0,0,0,0.0,0.0,0.28,63,44,2,25,-0.19,-0.43,-0.04,29,25,1,25,-0.02,-0.16,0.04,5022628,0,1,1,0,0,1,5,radio,-4.0,0.1,0.25,0.48,-0.36,0.0,0.0,0.92,-0.85,1.0,0.0
